Lot,LotID,HorseID,HorseUUID,Name,horseGender,yob,cob,colour,SireID,SireUUID,sireName,Stallion Match Rating,lotPedigreeStrength,lotSpeedPct,lotClassicPct,lotStaminaPct,lotDI,lotCI,vendorName,vendorLotsOffered_5y,vendorLotsSold_5y,vendorStakesWinners_5y,vendorWinners_5y,damUrl,stallionName,stallionFarm,stallionFee,matingMatchRating,matingPedigreeStrength,matingSpeedPct,matingClassicPct,matingStaminaPct,matingDI,matingCI,stallionSearchUrl
755,832711,934043,E1567A9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Dana Point,Mare,2017,AUS,Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,64,72,16,12,4,1.32,Vinery Stud,614,515,15,209,https://stallionmatch.com/race-horse/Dana%20Point/E1567A9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,23.6,86.36,9.09,4.55,10,1.5,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=E1567A9F-6BCC-EE11-8DC2-E8D8D1C4DF34
756,832712,576935,7CB25A9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Dardania,Mare,2013,AUS,Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,53.3,57.69,42.31,0,3.727,0.846,Glen Gallic Stud,53,39,0,10,https://stallionmatch.com/race-horse/Dardania/7CB25A9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,38.9,78.26,21.74,0,8.2,1.217,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=7CB25A9F-6BCC-EE11-8DC2-E8D8D1C4DF34
757,832713,1070337,7EF4889F-6BCC-EE11-8DC2-E8D8D1C4DF34,Darling Downs,Mare,2020,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,28.8,29.17,50,20.83,1.182,0.292,Newgate Farm,628,589,17,262,https://stallionmatch.com/race-horse/Darling%20Downs/7EF4889F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,35.2,63.64,27.27,9.09,3.4,0.955,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=7EF4889F-6BCC-EE11-8DC2-E8D8D1C4DF34
758,832714,611476,E2E65D9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Devout Heiress,Mare,2014,USA,Dark Bay Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,63.8,21.05,57.89,21.05,1,0.105,Yarraman Park Stud,483,461,12,204,https://stallionmatch.com/race-horse/Devout%20Heiress/E2E65D9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,41.4,65,25,10,3.444,0.95,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=E2E65D9F-6BCC-EE11-8DC2-E8D8D1C4DF34
759,832715,1070733,02F6889F-6BCC-EE11-8DC2-E8D8D1C4DF34,Diligente,Mare,2020,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,19.9,56.67,40,3.33,3.286,0.8,Newington Farm Premium Consignment,0,0,0,0,https://stallionmatch.com/race-horse/Diligente/02F6889F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,75,75,25,0,7,1.167,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=02F6889F-6BCC-EE11-8DC2-E8D8D1C4DF34
760,832716,772335,BE6E6D9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Divine Diva,Mare,2015,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,23.1,50,16.67,33.33,1.4,0.4,Twin Hills Stud,401,313,3,109,https://stallionmatch.com/race-horse/Divine%20Diva/BE6E6D9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,26.7,75,8.33,16.67,3.8,1,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=BE6E6D9F-6BCC-EE11-8DC2-E8D8D1C4DF34
761,832717,1039244,1D7B859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Divine Glory,Mare,2020,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,16.4,39.29,21.43,39.29,1,0.357,Bell View Park Stud,0,0,0,0,https://stallionmatch.com/race-horse/Divine%20Glory/1D7B859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,36.4,60.87,17.39,21.74,2.286,0.826,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=1D7B859F-6BCC-EE11-8DC2-E8D8D1C4DF34
762,832718,1175926,7CD3949F-6BCC-EE11-8DC2-E8D8D1C4DF34,Domna,Mare,2019,IRE,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,18.1,81.48,14.81,3.7,8,1.519,Willow Park Stud,216,191,3,71,https://stallionmatch.com/race-horse/Domna/7CD3949F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,35.4,95.65,4.35,0,45,1.696,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=7CD3949F-6BCC-EE11-8DC2-E8D8D1C4DF34
763,832719,547140,4463589F-6BCC-EE11-8DC2-E8D8D1C4DF34,Don't Doubt Marley,Mare,2012,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,57.3,34.48,37.93,27.59,1.148,0.241,Glen Gallic Stud,53,39,0,10,https://stallionmatch.com/race-horse/Don't%20Doubt%20Marley/4463589F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,27.1,62.5,25,12.5,3,0.875,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=4463589F-6BCC-EE11-8DC2-E8D8D1C4DF34
764,832720,1632932,D24EA4FB-CEE5-EF11-ACD3-02C4308ABA4F,Dream Side,Mare,2022,AUS,Bay Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,61.4,54.84,32.26,12.9,2.444,0.452,Widden Stud,1231,1065,31,401,https://stallionmatch.com/race-horse/Dream%20Side/D24EA4FB-CEE5-EF11-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,36.4,75,16.67,8.33,5,0.958,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=D24EA4FB-CEE5-EF11-ACD3-02C4308ABA4F
765,832721,969946,ADCB7E9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Dulcima,Mare,2017,AUS,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,4.1,30,53.33,16.67,1.308,0.433,Evergreen Stud Farm,239,161,3,55,https://stallionmatch.com/race-horse/Dulcima/ADCB7E9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,23.9,62.5,29.17,8.33,3.364,1,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=ADCB7E9F-6BCC-EE11-8DC2-E8D8D1C4DF34
766,832722,1451655,8BD3AF9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Easy For Me,Mare,2017,AUS,Bay Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,62.2,85.71,0,14.29,6,1.5,Widden Stud,1231,1065,31,401,https://stallionmatch.com/race-horse/Easy%20For%20Me/8BD3AF9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,41.5,87.5,4.17,8.33,8.6,1.5,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=8BD3AF9F-6BCC-EE11-8DC2-E8D8D1C4DF34
767,832723,657148,3975629F-6BCC-EE11-8DC2-E8D8D1C4DF34,Echo Gem,Mare,2015,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,16,58.06,35.48,6.45,3.133,0.645,Evergreen Stud Farm,239,161,3,55,https://stallionmatch.com/race-horse/Echo%20Gem/3975629F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,33.8,75,20.83,4.17,5.857,1.042,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=3975629F-6BCC-EE11-8DC2-E8D8D1C4DF34
768,832724,1682049,B11A209A-8393-F011-AD1E-022F89C8EE41,Edith Piaf,Mare,2017,IRE,Unknown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,85.2,54.55,45.45,0,3.4,0.909,Newgate Farm,628,589,17,262,https://stallionmatch.com/race-horse/Edith%20Piaf/B11A209A-8393-F011-AD1E-022F89C8EE41,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,35.1,87.5,12.5,0,15,1.438,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=B11A209A-8393-F011-AD1E-022F89C8EE41
769,832725,1034062,1668859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Eiffel Star,Mare,2015,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,59.6,28.57,60.71,10.71,1.435,0.286,KBL Thoroughbreds,389,320,3,120,https://stallionmatch.com/race-horse/Eiffel%20Star/1668859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,21,60.87,34.78,4.35,3.6,0.913,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=1668859F-6BCC-EE11-8DC2-E8D8D1C4DF34
770,832726,1589077,9A14A8AB-C35E-EF11-ACD3-02C4308ABA4F,Elegant Artist,Mare,2021,AUS,Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,91.3,62.5,21.88,15.63,2.765,0.625,Widden Stud,1231,1065,31,401,https://stallionmatch.com/race-horse/Elegant%20Artist/9A14A8AB-C35E-EF11-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,37.8,83.33,12.5,4.17,8.6,1.167,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=9A14A8AB-C35E-EF11-ACD3-02C4308ABA4F
771,832727,936961,61707B9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Emilia Romagna,Mare,2019,AUS,Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,68.7,46.67,30,23.33,1.609,0.233,Widden Stud,1231,1065,31,401,https://stallionmatch.com/race-horse/Emilia%20Romagna/61707B9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,30.3,70.83,16.67,12.5,3.8,0.875,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=61707B9F-6BCC-EE11-8DC2-E8D8D1C4DF34
772,832728,1642178,691809C0-4431-F011-ACD3-02C4308ABA4F,Fabulism,Mare,2021,AUS,Unknown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,80.3,86.21,13.79,0,13.5,1.276,Newgate Farm,628,589,17,262,https://stallionmatch.com/race-horse/Fabulism/691809C0-4431-F011-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,33.7,91.67,8.33,0,23,1.417,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=691809C0-4431-F011-ACD3-02C4308ABA4F
773,832729,1437614,77B3AE9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Falcon Lake,Mare,2021,AUS,Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,48,57.14,35.71,7.14,3,0.607,Newgate Farm,628,589,17,262,https://stallionmatch.com/race-horse/Falcon%20Lake/77B3AE9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,42.4,75,20.83,4.17,5.857,1.042,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=77B3AE9F-6BCC-EE11-8DC2-E8D8D1C4DF34
774,832730,1112284,CC3D8D9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Fanagoria,Mare,2019,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,58.4,67.74,22.58,9.68,3.769,0.806,Glen Gallic Stud,53,39,0,10,https://stallionmatch.com/race-horse/Fanagoria/CC3D8D9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,36.4,79.17,16.67,4.17,7,1.167,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=CC3D8D9F-6BCC-EE11-8DC2-E8D8D1C4DF34
775,832731,903954,5B24789F-6BCC-EE11-8DC2-E8D8D1C4DF34,Fashion Shoot,Mare,2017,NZL,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,90.6,18.52,62.96,18.52,1,0,Newgate Farm,628,589,17,262,https://stallionmatch.com/race-horse/Fashion%20Shoot/5B24789F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,54.9,54.17,37.5,8.33,2.692,0.75,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=5B24789F-6BCC-EE11-8DC2-E8D8D1C4DF34
776,832732,1026274,7060849F-6BCC-EE11-8DC2-E8D8D1C4DF34,Fearnought,Mare,2018,AUS,Missing,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,88.7,64,28,8,3.545,1.12,North Bloodstock,121,102,2,16,https://stallionmatch.com/race-horse/Fearnought/7060849F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,23.3,81.82,13.64,4.55,7.8,1.364,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=7060849F-6BCC-EE11-8DC2-E8D8D1C4DF34
777,832733,496521,2FB9549F-6BCC-EE11-8DC2-E8D8D1C4DF34,Final Agreement,Mare,2011,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,64.6,44,52,4,2.333,0.76,Emirates Park,165,147,5,61,https://stallionmatch.com/race-horse/Final%20Agreement/2FB9549F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,52,69.57,30.43,0,5.571,1.174,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=2FB9549F-6BCC-EE11-8DC2-E8D8D1C4DF34
778,832734,217000,07643B9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Flash Of Doubt,Mare,2008,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,63.3,52,44,4,2.846,1,Glen Gallic Stud,53,39,0,10,https://stallionmatch.com/race-horse/Flash%20Of%20Doubt/07643B9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,28.5,73.91,26.09,0,6.667,1.304,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=07643B9F-6BCC-EE11-8DC2-E8D8D1C4DF34
779,832735,882349,8547759F-6BCC-EE11-8DC2-E8D8D1C4DF34,Forever Free,Mare,2017,AUS,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,86.7,60,40,0,4,1.2,Newington Farm Premium Consignment,0,0,0,0,https://stallionmatch.com/race-horse/Forever%20Free/8547759F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,57.5,81.82,18.18,0,10,1.455,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=8547759F-6BCC-EE11-8DC2-E8D8D1C4DF34
780,832736,611875,4DE85D9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Fortunately,Mare,2013,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,85.5,67.86,21.43,10.71,3.667,1.071,Kia Ora Stud,170,141,6,67,https://stallionmatch.com/race-horse/Fortunately/4DE85D9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,33.1,86.96,8.7,4.35,10.5,1.435,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=4DE85D9F-6BCC-EE11-8DC2-E8D8D1C4DF34
781,832737,905700,C729789F-6BCC-EE11-8DC2-E8D8D1C4DF34,Frankly Savvy,Mare,2016,NZL,Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,72.4,30.77,65.38,3.85,1.737,0.269,Twin Hills Stud,401,313,3,109,https://stallionmatch.com/race-horse/Frankly%20Savvy/C729789F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,68.3,62.5,37.5,0,4.333,0.917,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=C729789F-6BCC-EE11-8DC2-E8D8D1C4DF34
782,832738,497215,DABB549F-6BCC-EE11-8DC2-E8D8D1C4DF34,Gilago,Mare,2010,AUS,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,23.9,31.03,68.97,0,1.9,0.586,Glen Gallic Stud,53,39,0,10,https://stallionmatch.com/race-horse/Gilago/DABB549F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,9,62.5,37.5,0,4.333,1.083,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=DABB549F-6BCC-EE11-8DC2-E8D8D1C4DF34
783,832739,647814,0F6A619F-6BCC-EE11-8DC2-E8D8D1C4DF34,Gimlet,Mare,2013,AUS,Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,NORMAL MATCH,45.7,57.14,35.71,7.14,3,1.036,Fernrigg Farm,279,233,1,78,https://stallionmatch.com/race-horse/Gimlet/0F6A619F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,37.4,75,20.83,4.17,5.857,1.292,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=0F6A619F-6BCC-EE11-8DC2-E8D8D1C4DF34
784,832740,752776,6B526C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Gina Lola,Mare,2016,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,18.8,52,44,4,2.846,0.84,Baystone Farm,0,0,0,0,https://stallionmatch.com/race-horse/Gina%20Lola/6B526C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,35.2,73.91,26.09,0,6.667,1.217,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=6B526C9F-6BCC-EE11-8DC2-E8D8D1C4DF34
785,832741,883686,3B4C759F-6BCC-EE11-8DC2-E8D8D1C4DF34,Glaciers,Mare,2017,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,PERFECT MATCH,85.2,81.48,11.11,7.41,6.714,1.519,Eureka Stud,457,398,9,163,https://stallionmatch.com/race-horse/Glaciers/3B4C759F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,22.7,91.3,4.35,4.35,14.333,1.609,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=3B4C759F-6BCC-EE11-8DC2-E8D8D1C4DF34
786,832742,891409,C4C4769F-6BCC-EE11-8DC2-E8D8D1C4DF34,Glint,Mare,2017,AUS,Missing,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,91.1,26.67,66.67,6.67,1.5,0.467,Twin Hills Stud,401,313,3,109,https://stallionmatch.com/race-horse/Glint/C4C4769F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,31.8,58.33,37.5,4.17,3.364,0.958,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=C4C4769F-6BCC-EE11-8DC2-E8D8D1C4DF34
787,832743,947633,EF7D7C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Golden Day,Mare,2019,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,41.5,41.67,37.5,20.83,1.526,0.333,Fernrigg Farm,279,233,1,78,https://stallionmatch.com/race-horse/Golden%20Day/EF7D7C9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,38.3,68.18,22.73,9.09,3.889,0.955,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=EF7D7C9F-6BCC-EE11-8DC2-E8D8D1C4DF34
788,832744,1564420,5523BA9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Golden Estrella,Mare,2019,AUS,Bay,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,55.4,34.48,51.72,13.79,1.522,0.552,Yarraman Park Stud,483,461,12,204,https://stallionmatch.com/race-horse/Golden%20Estrella/5523BA9F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,30.7,65.22,26.09,8.7,3.6,1.043,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=5523BA9F-6BCC-EE11-8DC2-E8D8D1C4DF34
789,832745,893037,44CA769F-6BCC-EE11-8DC2-E8D8D1C4DF34,Good And Proper,Mare,2016,AUS,Missing,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,20.5,31.03,51.72,17.24,1.32,0.448,Newington Farm Premium Consignment,0,0,0,0,https://stallionmatch.com/race-horse/Good%20And%20Proper/44CA769F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,67.6,62.5,29.17,8.33,3.364,1,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=44CA769F-6BCC-EE11-8DC2-E8D8D1C4DF34
790,832746,1590844,AB240AED-D565-EF11-ACD3-02C4308ABA4F,Graceful Artist,Mare,2021,AUS,Brown,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,62.9,58.62,20.69,20.69,2.222,0.655,Widden Stud,1231,1065,31,401,https://stallionmatch.com/race-horse/Graceful%20Artist/AB240AED-D565-EF11-ACD3-02C4308ABA4F,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",20/20 MATCH,44,75,12.5,12.5,4.333,1.042,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=AB240AED-D565-EF11-ACD3-02C4308ABA4F
791,832747,893608,19CC769F-6BCC-EE11-8DC2-E8D8D1C4DF34,Grande Rumore,Mare,2017,GBR,Chestnut,1033498,6066859F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,20/20 MATCH,74,50,13.64,36.36,1.316,0.455,Attunga Stud,146,135,2,54,https://stallionmatch.com/race-horse/Grande%20Rumore/19CC769F-6BCC-EE11-8DC2-E8D8D1C4DF34,Southport Tycoon,Widden Stud - Victoria,"AUD 33,000 (2026)",NORMAL MATCH,56.7,75,5,20,3.444,1.05,https://stallionmatch.com/stallion-search?stallionId=0F776DAC-9DF8-EF11-ACD3-02C4308ABA4F&mareId=19CC769F-6BCC-EE11-8DC2-E8D8D1C4DF34
